id,year,month,day,wekkday,hour,minute,lat,lon
398950,2004,7,2,6,11,30,34.47208889,-87.74780833
398951,2004,6,18,6,16,50,31.09045,-87.09183611
398952,2004,6,20,1,9,50,34.27653611,-86.20596111
398953,2004,7,2,6,15,25,31.21379167,-85.36171667
398954,2004,6,26,7,15,0,34.02043889,-85.99421111
398955,2004,7,3,7,18,38,32.61856667,-85.39816667
398956,2004,7,6,3,8,50,33.6548,-86.64185833
398957,2004,7,19,2,18,17,34.31291389,-86.50286667
398958,2004,7,22,5,11,50,30.61937778,-88.15604167
398959,2004,8,15,1,11,35,34.95665278,-87.45275556
398960,2004,8,15,1,18,20,31.03734444,-85.95776667
398961,2004,8,15,1,23,30,32.78359444,-87.75875278
398962,2004,8,16,2,11,50,31.21416389,-85.309025
398963,2004,8,16,2,15,0,34.82933889,-86.57123889
398964,2004,7,23,6,16,30,32.36295,-86.163575
398965,2004,8,18,4,19,30,30.57173611,-88.22073056
398966,2004,1,27,3,6,35,34.71976667,-86.627525
398967,2004,8,19,5,20,20,34.84060278,-87.05374722
398968,2004,8,20,6,22,15,32.86340833,-87.33964167
398969,2004,8,20,6,4,20,32.36832778,-86.06426667
398970,2004,8,20,6,21,45,32.38593889,-86.99832222
398971,2004,1,27,3,0,41,33.54463056,-86.75303333
398972,2004,8,20,6,21,0,33.95651667,-86.76909444
398973,2004,3,3,4,7,15,33.51690833,-86.80020556
398974,2004,5,5,4,2,0,33.96884444,-86.223775
398975,2004,6,11,6,22,34,30.73468889,-88.1025
398976,2004,8,20,6,17,20,33.89039167,-86.311425
398977,2004,8,21,7,2,30,34.79265833,-86.54876111
398978,2004,8,21,7,21,23,34.79297222,-86.60111111
398979,2004,8,21,7,15,45,31.04036667,-87.052025
398980,2004,8,21,7,12,59,32.27875556,-86.49577778
398981,2004,8,21,7,18,15,34.17543889,-86.27715556
398982,2004,7,17,7,8,46,31.68567778,-86.26623611
398983,2004,8,22,1,8,15,33.05878056,-87.70501667
398984,2004,8,22,1,21,32,34.7373,-85.93022778
398985,2004,8,24,3,12,55,34.20459722,-87.69678333
398986,2004,8,25,4,9,15,34.57086944,-86.910375
398987,2004,8,25,4,12,40,33.15884444,-85.29056111
398988,2004,8,25,4,10,50,33.52173056,-87.92117778
398989,2004,8,26,5,19,5,31.97064444,-87.64433056
398990,2004,8,28,7,21,35,33.25686944,-86.25805278
398991,2004,8,28,7,5,45,31.70586667,-85.526675
398992,2004,7,17,7,6,46,30.78742778,-88.20205833
398993,2004,8,28,7,14,0,34.53751389,-85.52825
398994,2004,9,3,6,4,10,32.20225833,-86.41341944
398995,2004,7,21,4,14,39,33.87515278,-86.29815
398996,2004,8,7,7,1,10,33.50955278,-86.91993889
398997,2004,7,22,5,21,5,30.66304722,-88.225025
398998,2004,8,1,1,2,0,33.46458611,-86.94064444
398999,2004,7,26,2,10,10,33.51571944,-86.79019167
399000,2004,7,1,5,20,58,33.44283056,-86.90783889
399001,2004,10,2,7,6,35,30.52381389,-88.12368611
399002,2004,7,23,6,6,15,32.80186944,-86.06790833
399003,2004,9,25,7,16,15,30.588975,-88.25021389
399004,2004,7,25,1,23,41,33.17055833,-87.54871111
399005,2004,9,10,6,16,10,30.67600556,-88.08709722
399006,2004,8,30,2,14,50,30.33613333,-88.13026389
399007,2004,8,6,6,11,25,30.58205278,-88.16760556
399008,2004,8,7,7,9,30,30.35063056,-88.12128889
399009,2004,10,9,7,3,0,32.44165,-86.65298333
399010,2004,7,26,2,11,30,33.70661389,-87.25894444
399011,2004,7,30,6,3,57,32.41663056,-86.99835278
399012,2004,7,31,7,13,26,33.14714722,-87.52352222
399013,2004,8,2,2,12,30,33.41072222,-87.51060278
399014,2004,8,4,4,14,0,34.18381389,-86.78493333
399015,2004,8,5,5,21,59,30.73286389,-88.05881944
399016,2004,8,5,5,23,9,34.6116,-85.66404167
399017,2004,8,5,5,12,55,33.87662778,-87.16153611
399018,2004,8,6,6,6,45,31.82594167,-86.46165556
399019,2004,8,8,1,2,31,32.32959444,-86.29927778
399020,2004,8,8,1,20,30,34.75055833,-87.22340278
399021,2004,8,20,6,13,13,32.42216389,-86.26186944
399022,2004,8,9,2,14,20,33.1468,-85.3082
399023,2004,8,9,2,18,15,34.06458889,-85.93186667
399024,2004,8,10,3,2,15,30.55787222,-88.19369722
399025,2004,8,11,4,11,10,33.73024167,-85.38833611
399026,2004,8,11,4,5,10,34.08719722,-87.59691667
399027,2004,8,13,6,15,0,31.16296944,-86.61161944
399028,2004,8,14,7,13,0,32.02008889,-87.37253056
399029,2004,8,14,7,19,15,33.13405556,-86.22863611
399030,2004,8,14,7,0,55,33.75165278,-85.83551944
399031,2004,8,15,1,15,43,33.34907222,-86.55680556
399032,2004,9,10,6,22,40,34.81369444,-86.99443333
399033,2004,9,5,1,20,43,34.80570556,-86.95761667
399034,2004,9,18,7,2,10,34.92455556,-86.90387222
399035,2004,8,25,4,8,50,34.97926944,-86.87961667
399036,2004,8,4,4,23,45,32.42635,-85.68209444
399037,2004,9,30,5,20,45,34.69652222,-86.62059722
399038,2004,9,27,2,2,0,34.09641944,-88.01598611
399039,2004,8,16,2,12,50,34.09991111,-87.68382222
399040,2004,10,1,6,20,55,33.85578889,-85.782725
399041,2004,8,31,3,16,10,32.436975,-86.44250278
399042,2004,9,28,3,23,50,30.38098333,-87.65174444
399043,2004,9,27,2,17,5,30.99272222,-87.80491111
399044,2004,8,16,2,0,29,30.25071111,-87.689425
399045,2004,9,10,6,23,5,34.02287222,-86.37007778
399046,2004,9,11,7,20,40,33.96878333,-86.40952778
399047,2004,9,17,6,18,25,31.67084167,-86.75981389
399048,2004,8,18,4,9,6,31.86313611,-86.62756667
399049,2004,9,10,6,11,0,33.79751389,-85.97808056
399050,2004,8,9,2,11,45,33.83693889,-85.83617222
399051,2004,8,1,1,1,15,32.85513889,-85.19308056
399052,2004,9,12,1,14,10,33.02054444,-86.59706944
399053,2004,8,27,6,16,5,34.17865278,-85.76131667
399054,2004,8,6,6,18,53,32.83011667,-86.60530556
399055,2004,10,2,7,4,45,31.96415556,-87.71003611
399056,2004,10,3,1,8,55,31.37575556,-85.87250833
399057,2004,9,24,6,15,20,34.75410556,-87.70380833
399058,2004,8,29,1,21,22,31.259075,-85.91931111
399059,2004,9,19,1,9,40,34.65358333,-87.52873889
399060,2004,9,18,7,22,30,31.32499167,-87.19287222
399061,2004,8,23,2,23,42,33.08836667,-86.28470278
399062,2004,8,10,3,17,5,34.21177222,-86.826725
399063,2004,8,27,6,15,12,32.41774167,-87.00546944
399064,2004,9,26,1,13,20,34.47534167,-85.68146944
399065,2004,8,31,3,21,50,34.265425,-86.07922778
399066,2004,9,16,5,5,40,34.284725,-86.42313611
399067,2004,8,23,2,15,15,31.64704167,-87.18955556
399068,2004,8,6,6,18,55,33.82813611,-86.24345556
399069,2004,9,10,6,15,13,34.48423889,-85.89643611
399070,2004,10,5,3,15,10,33.82665,-87.89416944
399071,2004,10,2,7,6,42,34.41814722,-87.68166389
399072,2004,9,2,5,23,9,34.49178056,-87.67231667
399073,2004,9,7,3,11,37,33.29188889,-87.87184722
399074,2004,7,15,5,3,30,31.22134444,-85.38178056
399075,2004,8,27,6,17,45,34.98355556,-87.89970556
399076,2004,9,20,2,7,10,32.60339167,-85.13847778
399077,2004,9,6,2,15,50,34.53156111,-87.15923889
399078,2004,9,23,5,17,43,32.61391667,-85.46984444
399079,2004,9,5,1,14,50,33.49808333,-86.31328333
399080,2004,8,26,5,9,55,33.32609167,-86.78392778
399081,2004,4,18,1,23,5,33.52056944,-86.84478611
399082,2004,9,24,6,17,10,33.27441111,-86.58506111
399083,2004,10,25,2,1,20,34.66669444,-86.91761111
399084,2004,9,25,7,2,11,33.42308611,-86.74868056
399085,2004,8,27,6,15,0,33.63142222,-85.54802222
399086,2004,9,2,5,3,25,32.42471389,-85.92476111
399087,2004,10,3,1,4,25,33.57053611,-86.81987222
399088,2004,9,19,1,4,56,33.35443056,-86.85134722
399089,2004,9,30,5,8,53,33.35064444,-86.53553889
399090,2004,10,2,7,0,5,33.35205833,-86.779975
399091,2004,10,2,7,12,20,33.64089444,-86.61673333
399092,2004,9,29,4,1,10,33.53610833,-86.64646944
399093,2004,10,14,5,11,30,34.12254722,-86.86639722
399094,2004,10,14,5,0,45,31.858425,-86.63159722
399095,2004,10,14,5,5,20,31.01942222,-87.655875
399096,2004,8,18,4,19,23,33.57554722,-86.092175
399097,2004,11,7,1,3,25,34.24111667,-86.88322222
399098,2004,5,29,7,0,1,34.17793333,-86.725175
399099,2004,6,2,4,1,50,34.75700556,-86.64
399100,2004,9,29,4,17,5,32.99786389,-85.99382778
399101,2004,9,16,5,13,15,33.87727222,-87.49317778
399102,2004,6,11,6,23,12,30.92380556,-88.20829167
399103,2004,6,15,3,19,0,34.71138333,-87.66807778
399104,2004,9,30,5,18,0,33.89888333,-87.47663889
399105,2004,7,14,4,18,29,34.53193333,-87.01611111
399106,2004,8,15,1,10,48,33.85085,-87.25679722
399107,2004,7,6,3,16,45,31.85655833,-85.99716389
399108,2004,9,24,6,16,30,31.16897222,-88.01248611
399109,2004,9,30,5,17,0,31.977075,-87.20627222
399110,2004,8,26,5,13,54,33.51378333,-86.59428333
399111,2004,9,13,2,20,30,31.83822222,-86.94880833
399112,2004,8,7,7,15,35,34.94759722,-86.422375
399113,2004,8,7,7,23,58,33.41341111,-86.93303889
399114,2004,8,2,2,11,34,32.32626667,-86.32486389
399115,2004,8,11,4,20,40,33.40136389,-86.66355
399116,2004,8,18,4,14,5,33.58723889,-86.68679444
399117,2004,10,21,5,10,0,32.88740833,-86.53646389
399118,2004,8,21,7,15,50,33.40420833,-86.95290833
399119,2004,10,24,1,17,58,34.54199722,-87.20325833
399120,2004,8,22,1,2,6,30.24934722,-87.68196111
399121,2004,8,24,3,17,50,34.66768056,-86.57296111
399122,2004,10,24,1,22,15,32.66675556,-85.48957222
399123,2004,10,24,1,2,0,31.96710833,-87.6717
399124,2004,9,4,7,4,36,34.83678611,-86.66045
399125,2004,9,4,7,4,45,34.12806944,-86.34329167
399126,2004,9,5,1,9,5,32.46489167,-85.59651389
399127,2004,9,26,1,4,10,33.28067778,-87.15603611
399128,2004,9,28,3,6,0,34.77692778,-86.61664722
399129,2004,10,26,3,7,45,34.11416667,-86.98748056
399130,2004,9,22,4,18,25,33.51571111,-87.15002778
399131,2004,10,27,4,7,56,34.86038056,-87.44406667
399132,2004,9,6,2,15,5,34.78623056,-86.67215556
399133,2004,9,7,3,13,48,32.33442222,-85.019425
399134,2004,9,7,3,20,15,33.19556389,-87.56168333
399135,2004,10,28,5,7,0,34.84665833,-86.88308333
399136,2004,9,12,1,14,0,33.19168611,-87.47015
399137,2004,10,28,5,17,0,32.08417778,-87.78069722
399138,2004,9,24,6,2,27,33.63374167,-86.58666667
399139,2004,9,29,4,9,15,33.36521944,-86.93972778
399140,2004,9,29,4,20,55,33.27314167,-87.81246389
399141,2004,10,2,7,19,30,34.25001389,-85.75636111
399142,2004,10,29,6,5,10,33.681575,-86.05417778
399143,2004,9,30,5,14,10,31.78276389,-86.22586944
399144,2004,10,29,6,11,5,33.847675,-86.66154444
399145,2004,10,29,6,18,45,32.25561667,-85.70970833
399146,2004,10,2,7,17,55,31.88288611,-87.72631944
399147,2004,10,3,1,23,30,33.24971667,-86.80597778
399148,2004,10,30,7,2,0,33.30865556,-87.16077778
399149,2004,10,4,2,11,29,34.65359167,-87.52871944
399150,2004,10,30,7,8,53,32.781375,-87.75776667
399151,2004,10,31,1,3,0,32.60448056,-87.541375
399152,2004,10,31,1,20,4,33.30093611,-87.90341111
399153,2004,5,29,7,18,30,33.19452778,-87.151925
399154,2004,8,7,7,6,54,33.58943333,-86.66516944
399155,2004,8,15,1,5,27,34.50551667,-87.74444722
399156,2004,9,17,6,20,8,34.73501111,-86.63496944
399157,2004,10,11,2,17,10,33.53870556,-86.82481944
399158,2004,10,31,1,18,35,34.40340833,-86.70353056
399159,2004,10,17,1,5,37,33.54210556,-86.78870278
399160,2004,10,31,1,14,0,32.61008056,-85.80177778
399161,2004,11,1,2,14,30,34.30714444,-85.91940833
399162,2004,9,30,5,3,0,31.74844167,-86.43802778
399163,2004,10,7,5,0,35,32.60606667,-85.45908056
399164,2004,10,2,7,9,48,30.40694722,-87.64778056
399165,2004,10,9,7,2,16,30.67649444,-88.10246667
399166,2004,11,3,4,6,40,33.50487778,-85.54299444
399167,2004,10,12,3,22,23,32.53911111,-86.22482778
399168,2004,10,13,4,19,0,30.57172222,-88.19695556
399169,2004,10,17,1,21,35,33.48640833,-86.86248611
399170,2004,10,20,4,18,50,33.57209444,-86.947475
399171,2004,10,21,5,21,48,33.44399444,-86.79101111
399172,2004,10,23,7,21,25,34.93647222,-87.40028333
399173,2004,10,25,2,2,0,33.50929722,-86.88599167
399174,2004,10,27,4,20,55,34.84681667,-86.10478056
399175,2004,10,29,6,19,1,33.35128333,-85.75365
399176,2004,11,6,7,19,2,31.63003611,-85.88075556
399177,2004,10,29,6,18,40,33.54111111,-86.82637778
399178,2004,11,7,1,0,15,32.60095556,-85.59337222
399179,2004,10,30,7,4,4,34.34038056,-86.31181944
399180,2004,10,31,1,19,49,32.29781667,-85.17016944
399181,2004,11,9,3,7,49,34.85877778,-86.94387778
399182,2004,10,31,1,4,21,34.83411389,-86.97807778
399183,2004,11,1,2,18,40,34.40322222,-88.10519722
399184,2004,11,10,4,19,30,34.62256389,-86.87811667
399185,2004,10,19,3,19,34,33.56956944,-86.89885556
399186,2004,11,2,3,15,39,30.65156944,-88.16122778
399187,2004,10,19,3,14,40,34.78229444,-86.53654167
399188,2004,11,2,3,11,40,33.22499444,-87.48481111
399189,2004,10,20,4,2,0,32.602475,-85.52591944
399190,2004,11,2,3,19,40,34.80328333,-86.89319167
399191,2004,10,22,6,23,20,31.92442778,-87.75659167
399192,2004,10,15,6,12,30,34.41585,-87.16111944
399193,2004,10,15,6,17,38,32.91989167,-85.96020833
399194,2004,10,20,4,6,14,34.6601,-86.48381944
399195,2004,10,5,3,6,23,34.15561667,-86.46031111
399196,2004,11,6,7,4,50,32.74581111,-86.75097222
399197,2004,11,2,3,14,35,33.37764722,-86.66598889
399198,2004,11,12,6,0,30,32.17923889,-86.47051667
399199,2004,11,3,4,17,30,33.4533,-87.29977778
399200,2004,11,3,4,7,20,34.76396389,-87.40548611
399201,2004,11,12,6,22,5,30.69251111,-88.20957778
399202,2004,11,12,6,18,40,34.89534444,-87.82596111
399203,2004,11,4,5,6,20,33.08594722,-85.25066667
399204,2004,11,5,6,18,20,32.985,-85.23648611
399205,2004,11,5,6,11,45,34.68857222,-86.55788056
399206,2004,11,5,6,11,41,32.65611944,-85.38791389
399207,2004,11,13,7,20,0,30.51693056,-88.27667222
399208,2004,11,6,7,20,46,32.75388889,-85.22634167
399209,2004,11,14,1,23,5,31.38706944,-87.01906944
399210,2004,11,6,7,16,45,34.84745556,-87.51533056
399211,2004,11,7,1,7,10,31.02309167,-88.19537222
399212,2004,11,7,1,4,25,33.50900556,-86.93474167
399213,2004,11,8,2,15,5,31.158275,-85.49608056
399214,2004,11,9,3,14,40,31.90166389,-86.58232222
399215,2004,11,9,3,18,12,33.75671667,-86.67903333
399216,2004,11,10,4,15,5,32.96283333,-86.206475
399217,2004,11,10,4,16,20,31.28232778,-85.19485833
399218,2004,11,14,1,16,39,33.35765556,-86.83549722
399219,2004,11,15,2,3,0,33.60660833,-86.27969167
399220,2004,11,11,5,7,0,33.05065833,-85.28671667
399221,2004,11,12,6,0,59,32.560325,-88.19363333
399222,2004,11,16,3,19,10,32.59062778,-86.0639
399223,2004,11,12,6,23,32,31.65653611,-85.96374722
399224,2004,11,18,5,9,40,31.15476667,-87.38573611
399225,2004,12,2,5,8,30,34.54086667,-87.32945833
399226,2004,12,2,5,18,5,31.22655278,-87.18761667
399227,2004,12,3,6,9,50,32.09646111,-85.75008611
399228,2004,11,18,5,16,30,34.23720833,-86.93857778
399229,2004,12,3,6,3,36,32.49658056,-85.17510556
399230,2004,12,4,7,10,23,31.82631111,-85.16335833
399231,2004,12,4,7,22,0,33.33131944,-87.03994722
399232,2004,11,18,5,15,45,34.23880833,-87.59916389
399233,2004,12,4,7,21,40,33.66195833,-86.56879444
399234,2004,12,31,6,16,5,34.14916389,-85.67528611
399235,2004,12,5,1,9,32,33.69239444,-86.61853056
399236,2004,11,19,6,22,20,32.96208889,-86.59007778
399237,2004,11,19,6,17,25,32.74626111,-85.14814167
399238,2004,12,5,1,6,8,34.75700556,-86.56653611
399239,2004,11,19,6,3,15,33.81344722,-85.76129722
399240,2004,12,7,3,4,0,32.27718333,-87.72247778
399241,2004,12,7,3,15,45,33.60532222,-85.83224444
399242,2004,12,7,3,12,25,30.851975,-87.7766
399243,2004,10,5,3,22,25,33.13764444,-85.61260278
399244,2004,10,6,4,7,5,33.80215278,-85.79038889
399245,2004,10,8,6,14,30,31.91648889,-87.58735833
399246,2004,10,8,6,23,10,34.10791111,-87.39538889
399247,2004,10,7,5,6,20,34.71308333,-86.65600278
399248,2004,10,9,7,23,30,33.07031944,-87.56374167
399249,2004,10,9,7,3,40,32.46098333,-87.78720556
399250,2004,10,9,7,8,5,33.17001667,-87.48801944
399251,2004,10,10,1,6,0,34.87894167,-87.05294722
399252,2004,10,9,7,3,30,32.93726944,-87.88603611
399253,2004,11,20,7,12,55,34.22505278,-87.03853056
399254,2004,11,21,1,0,50,34.70893889,-86.76817778
399255,2004,10,10,1,2,0,33.75876389,-87.37128056
399256,2004,10,11,2,13,10,34.3891,-85.97998611
399257,2004,11,22,2,16,30,33.02450833,-87.31651944
399258,2004,11,23,3,10,40,34.19356944,-86.93630278
399259,2004,10,12,3,6,40,32.82346944,-87.75085278
399260,2004,10,13,4,23,0,34.51371111,-87.01152222
399261,2004,11,23,3,17,50,31.10988889,-85.40472222
399262,2004,10,14,5,22,40,31.65653333,-87.80458333
399263,2004,10,15,6,5,0,31.70835833,-85.45650556
399264,2004,10,15,6,6,5,34.60078333,-87.03641944
399265,2004,10,16,7,0,53,31.21300278,-85.75642778
399266,2004,11,23,3,8,40,34.52663611,-87.09204722
399267,2004,12,7,3,14,0,30.67917222,-88.07694167
399268,2004,12,8,4,12,24,34.01634722,-86.79784167
399269,2004,12,8,4,11,0,33.29087778,-86.79862222
399270,2004,12,9,5,8,0,34.28564722,-85.87355556
399271,2004,12,9,5,12,55,33.99122778,-85.74955
399272,2004,12,9,5,7,37,34.79348611,-87.10550278
399273,2004,12,10,6,13,35,32.53313333,-86.41413611
399274,2004,12,10,6,20,15,31.44568611,-85.60408056
399275,2004,12,12,1,18,12,34.71273889,-86.61539167
399276,2004,12,13,2,6,30,34.66575278,-86.77601944
399277,2004,11,24,4,0,5,32.66445278,-86.35946944
399278,2004,12,14,3,21,30,33.69284444,-87.72031389
399279,2004,12,14,3,22,50,33.66246667,-85.69229167
399280,2004,12,16,5,9,10,32.29787222,-85.50876111
399281,2004,11,26,6,18,5,31.62523333,-85.97725556
399282,2004,12,16,5,15,55,33.06099167,-88.26060556
399283,2004,12,16,5,17,5,34.275225,-85.62338611
399284,2004,12,18,7,20,20,33.23228333,-87.16577778
399285,2004,12,19,1,0,55,30.95048056,-87.8528
399286,2004,12,20,2,16,26,30.65471944,-87.91196944
399287,2004,11,26,6,19,50,34.69979444,-87.58637778
399288,2004,12,21,3,2,30,31.32635278,-86.46373333
399289,2004,12,21,3,5,0,32.70029444,-86.92186944
399290,2004,12,22,4,12,30,34.35948889,-86.62841944
399291,2004,12,23,5,14,10,32.38872778,-86.3227
399292,2004,12,24,6,2,57,34.7662,-86.83254722
399293,2004,12,25,7,0,10,33.80475278,-86.99213611
399294,2004,12,26,1,0,1,30.55243333,-88.12379722
399295,2004,12,26,1,22,40,33.15963889,-88.11249444
399296,2004,12,28,3,23,55,33.91073611,-87.55904167
399297,2004,12,31,6,15,45,32.06660278,-85.705725
399298,2004,11,27,7,12,15,34.41401111,-85.91148889
399299,2004,11,27,7,20,40,31.09963889,-87.48028333
399300,2004,11,27,7,18,40,33.81390556,-87.47815278
399301,2004,12,31,6,16,5,33.18693056,-88.18004722
399302,2004,11,29,2,5,55,34.85196944,-86.64270833
399303,2004,11,29,2,13,30,32.89564167,-87.66656389
399304,2004,10,16,7,19,15,32.11614722,-86.39969444
399305,2004,10,17,1,10,20,33.25436389,-85.87758056
399306,2004,10,17,1,0,30,31.64104167,-85.31155
399307,2004,10,17,1,19,45,33.15767778,-87.60073889
399308,2004,10,18,2,16,30,32.81276111,-86.23564722
399309,2004,10,18,2,8,50,33.12266111,-86.17900833
399310,2004,10,19,3,16,35,34.34340556,-88.03088333
399311,2004,10,16,7,23,25,31.35519167,-85.27988611
399312,2004,10,21,5,17,35,31.95308889,-87.79306389
399313,2004,10,21,5,18,45,31.27245833,-85.95335278
399314,2004,10,21,5,21,50,33.906725,-87.12623889
399315,2004,10,18,2,9,0,30.68239722,-88.06619167
399316,2004,11,27,7,11,45,32.31592222,-86.34917222
399317,2004,11,20,7,5,2,31.24011944,-85.48083056
399318,2004,12,16,5,10,39,30.41441944,-87.58787222
399319,2004,12,12,1,5,50,32.38299722,-86.0047
399320,2004,12,7,3,11,40,34.64023889,-86.84686667
399321,2004,12,22,4,19,12,33.18940556,-87.45652778
399322,2004,12,22,4,21,9,33.20619722,-87.52559722
399323,2004,12,29,4,16,12,34.91134444,-87.43566389
399324,2004,11,8,2,0,16,33.34109167,-86.90166944
399325,2004,7,3,7,2,0,33.91913889,-86.1001
399326,2004,10,8,6,12,15,32.95867778,-86.744525
399327,2004,12,31,6,8,30,34.20039167,-85.916225
399328,2004,10,19,3,14,5,34.45953611,-87.29258333
399329,2004,11,5,6,19,45,32.68203056,-87.40498333
399330,2004,6,20,1,0,17,30.81301667,-88.19450833
399331,2004,12,3,6,18,20,34.76063056,-88.01262778
399332,2004,10,24,1,9,56,30.59800278,-88.07801667
399333,2004,11,6,7,10,50,34.83540556,-87.68736111
399334,2004,11,8,2,21,56,32.42196667,-86.23554444
399335,2004,8,15,1,23,36,34.69659722,-87.35344722
399336,2004,11,9,3,19,50,34.55448611,-85.80451944
399337,2004,11,24,4,19,52,30.71618611,-88.09452222
399338,2004,12,27,2,15,5,30.50195,-87.63232222
399339,2004,9,10,6,13,35,31.20280556,-85.39708889
399340,2004,11,27,7,6,0,33.65959444,-85.84563889
399341,2004,11,28,1,9,45,32.3228,-86.237575
399342,2004,7,5,2,19,40,33.39299444,-86.03677222
399343,2004,11,30,3,14,24,32.48135556,-86.37201944
399344,2004,7,16,6,16,55,32.09822222,-86.27793889
399345,2004,12,2,5,19,13,30.68855,-88.04106111
399346,2004,7,27,3,11,40,32.63429167,-85.42673333
399347,2004,8,11,4,7,49,31.40212778,-85.61015278
399348,2004,12,4,7,23,5,34.412225,-85.74975
399349,2004,8,21,7,7,48,32.36293889,-86.17209722
399350,2004,12,10,6,17,0,34.51456667,-86.22815833
399351,2004,9,21,3,19,59,34.79569167,-87.67299722
399352,2004,12,10,6,17,20,34.70745556,-86.71336944
399353,2004,12,13,2,14,58,34.16876944,-86.13865833
399354,2004,12,13,2,14,50,34.09457778,-86.94492222
399355,2004,12,14,3,18,38,33.13422778,-86.79297778
399356,2004,12,15,4,22,45,30.67646389,-88.15698889
399357,2004,12,16,5,23,15,34.23983889,-86.20643056
399358,2004,10,24,1,12,15,33.18356944,-86.24699444
399359,2004,12,16,5,17,28,33.15840278,-86.27155278
399360,2004,12,26,1,17,27,31.74541111,-86.71143611
399361,2004,12,17,6,12,5,33.96144167,-86.13242222
399362,2004,12,17,6,22,31,32.31230556,-86.22350833
399363,2004,12,17,6,12,25,33.12393056,-87.48190833
399364,2004,8,25,4,14,38,33.65317778,-85.80615278
399365,2004,3,7,1,18,21,32.36573611,-86.32949444
399366,2004,9,12,1,6,27,32.33859167,-86.17952778
399367,2004,12,18,7,22,15,33.42551944,-86.14671111
